Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 8,1 : Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Feedback to students,6: Importance of subject,7: Explains subject matter ,8: Show respect for students,9: Overall teaching,10: Overall course
Fall,2015,GEORGE KRUMBHAAR,PPP,90894,PLCY TPC I FED BDGT,W1,Lect,15,20,75%,,6.4,5,4.87,4.87,4.87,4.87,4.87,4.93,4.8,4.6
Fall,2015,ALFRED BLUMSTEIN,PPP,90901,PHD SEMINAR I,A,Lect,10,10,100%,,7.7,4.9,4.6,4.8,4.4,4.4,4.3,4.6,4.5,4
Fall,2015,AMELIA HAVILAND,PPP,90905,STAT THEO SOC POL AN,A,Lect,12,16,75%,,14.91,4.75,4.67,4.75,4.58,4.5,4.58,4.75,4.58,4.67
Fall,2015,AKSHAYA JHA,PPP,90907,ECNMTRC THEO & MTHD,A,Lect,3,6,50%,,14,4.67,4.33,4.33,4,4.67,5,5,4.33,4.67
Fall,2015,BRIAN KOVAK,PPP,90908,PH D MICROECONOMICS,A,Lect,25,25,100%,,11.43,4.88,4.79,4.75,4.54,4.63,4.67,4.8,4.8,4.71
Fall,2015,ALFRED BLUMSTEIN,PPP,90918,PHD SEMINAR III,A,Lect,5,6,83%,,5.6,4.6,4.2,4.4,4.6,4.6,4.6,4.6,4.6,4.6
Fall,2015,PAMELA LEWIS,PPP,90920,PHD PRAC PRES SKILLS,A1,Lect,3,3,100%,,8,5,5,5,5,5,5,5,5,5
Fall,2015,STEPHEN FIENBERG,PPP,90931,LARC GRADUATE SEMNR,A,Lect,8,13,62%,,6.5,4.75,4.5,4.63,4.75,4.75,4.88,5,4.75,4.88
Fall,2015,KARYN MOORE,PPP,90936,INDEPENDENT STUDY,B,Lect,2,2,100%,,5,3,3.5,3.5,2.5,3.5,3,3.5,3,2.5
Fall,2015,SILVIA BORZUTZKY,PPP,90967,INDEPENDENT STUDY,A,Lect,2,2,100%,,9.5,5,5,5,5,5,5,5,5,5
Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,20: Hrs Per Week 9,21: Interest in student learning,22: Explain course requirements,23: Clear learning goals,24: Feedback to students,25: Importance of subject,26: Explains subject matter,27: Show respect for students,28: Overall teaching,29: Overall course,
,2015,,,,Year of 2015,,,338,491,69%,13.15,4.57,4.43,4.43,4.45,4.49,4.41,4.62,4.47,4.35,
Summer,2015,PAUL CHAPMAN,PROJECT,90740,SYSTEMS SYNTHESIS,K,Lect,1,3,33%,14,3,3,3,3,3,3,3,3,3,
Summer,2015,KATHRYN DUGAN,PROJECT,91826,BUS PLN GETTY FNDN,M,Lect,2,5,40%,12.5,4.5,5,4.5,4,5,4,5,4,4,
Summer,2015,MURLIKRISHNA VISWANATHAN,PROJECT,95720,INFO SYSTEMS PROJECT,K,Lect,2,4,50%,21,3.5,3.5,3,4,3.5,3,3.5,3.5,3.5,
Spring,2015,TRAVIS ADKINS,PROJECT,90739,SYSTMS SYNTHESIS I,V,Lect,4,5,80%,10.25,1.5,1.5,1,1,2.25,1,2.5,1,1.75,
Spring,2015,ANDREW RICHMAN,PROJECT,90739,SYSTMS SYNTHESIS I,W,Lect,7,7,100%,11.67,3.67,3,3.83,4,3.5,3.67,4.17,4,3.67,
Spring,2015,DENISE LAWSON,PROJECT,90739,SYSTMS SYNTHESIS I,X,Lect,4,6,67%,16.25,4.5,4,4.5,4.25,4.5,4.5,4.75,4.5,4.25,
Spring,2015,BEVERLEY WHEELER,PROJECT,90739,SYSTMS SYNTHESIS I,Y,Lect,7,7,100%,13.71,5,5,5,4.57,5,4.86,5,5,5,
Spring,2015,JERRY COLTIN,PROJECT,90740,SYSTEMS SYNTHESIS,A,Lect,5,7,71%,9.8,4.6,4.2,4,4.4,4,3.6,4.2,4.2,4,
Spring,2015,BRETT CRAWFORD,PROJECT,90740,SYSTEMS SYNTHESIS,B,Lect,7,7,100%,12.29,5,4.71,4.57,4.71,4.86,4.57,5,4.71,4.57,
Spring,2015,JOEL TARR,PROJECT,90740,SYSTEMS SYNTHESIS,C,Lect,5,6,83%,14.2,4.8,4.6,4.2,4.6,4.6,4.4,4.8,4.6,4,
Spring,2015,KRISTEN KURLAND,PROJECT,90740,SYSTEMS SYNTHESIS,D,Lect,4,8,50%,11,4.25,4.25,4.5,4.5,4.5,4.25,4.25,4.25,3.75,
Spring,2015,GREGORY LAGANA,PROJECT,90740,SYSTEMS SYNTHESIS,E,Lect,4,7,57%,13.5,5,4.5,4.5,5,4.25,4.5,5,4.75,3.75,
Spring,2015,STEPHEN BOLLINGER,PROJECT,90740,SYSTEMS SYNTHESIS,F,Lect,1,5,20%,5,5,5,5,5,5,5,5,5,5,
Spring,2015,CHRISTOPHER PAUL,PROJECT,90740,SYSTEMS SYNTHESIS,G,Lect,6,7,86%,16.83,4.83,4.83,4.83,4.83,4.83,4.83,4.83,4.83,4.67,
Spring,2015,GORDON LEWIS,PROJECT,90740,SYSTEMS SYNTHESIS,H,Lect,5,7,71%,8.8,3,2.2,2.4,2,2.6,2,3.6,2.2,3,
Spring,2015,SHELBY STEWMAN,PROJECT,90740,SYSTEMS SYNTHESIS,I,Lect,2,7,29%,16,5,5,5,5,5,5,5,5,4.5,
Spring,2015,RICHARD FEDER,PROJECT,90740,SYSTEMS SYNTHESIS,J,Lect,5,6,83%,23,2.4,2.2,2.2,2.6,3.4,2.8,1.6,2.2,3.2,
Spring,2015,PAUL CHAPMAN,PROJECT,90740,SYSTEMS SYNTHESIS,K,Lect,3,4,75%,9,4.33,4.67,4,4.33,4.33,4,4,4,4,
Spring,2015,ANDREW PLACE,PROJECT,90740,SYSTEMS SYNTHESIS,M,Lect,4,6,67%,7.25,4.75,4,4.5,4.5,4.75,4.5,5,4.25,4,
Spring,2015,DAVID BURKE,PROJECT,94739,CAPSTONE PROJECT,A,Lect,4,5,80%,8.75,4.75,4.5,4.75,4.75,4.5,4.5,5,4.75,4,
Spring,2015,DAVID BURKE,PROJECT,94739,CAPSTONE PROJECT,B,Lect,5,5,100%,16.2,5,5,5,5,5,4.6,4.6,4.8,4.4,
Spring,2015,CHRISTOPHER HERR,PROJECT,95720,INFO SYSTEMS PROJECT,A,Lect,4,4,100%,18.25,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,
Spring,2015,BRETT DANAHER,PROJECT,95720,INFO SYSTEMS PROJECT,AA,Lect,3,5,60%,10,4.33,3.67,4,3.67,4,4.33,4.33,4,3.67,
Spring,2015,BRENT KENNEDY,PROJECT,95720,INFO SYSTEMS PROJECT,B,Lect,5,5,100%,11,5,5,5,5,5,5,4.8,5,5,
Spring,2015,PONPADHIRKOOTAM GIRIDHARAN,PROJECT,95720,INFO SYSTEMS PROJECT,BB,Lect,3,5,60%,7,4.67,5,4.67,4.67,4.33,4.67,5,4.33,4.33,
Spring,2015,SIDNEY FABER,PROJECT,95720,INFO SYSTEMS PROJECT,C,Lect,4,5,80%,8,4.5,4.75,4.75,4.5,4.5,4.5,5,4.75,4.5,
Spring,2015,ARI LIGHTMAN,PROJECT,95720,INFO SYSTEMS PROJECT,CC,Lect,4,5,80%,12.75,2.75,2.25,2.25,2.25,2.5,2.5,2.75,2.75,2.5,
Spring,2015,SAKIR YUCEL,PROJECT,95720,INFO SYSTEMS PROJECT,D,Lect,4,4,100%,14.25,5,4.75,4.75,4.5,4.5,4.75,4.75,4.75,4.75,
Spring,2015,DON TAYLOR,PROJECT,95720,INFO SYSTEMS PROJECT,DD,Lect,4,4,100%,12,5,5,5,5,5,5,5,5,5,
Spring,2015,SAKIR YUCEL,PROJECT,95720,INFO SYSTEMS PROJECT,E,Lect,4,4,100%,10.25,5,4.75,5,4.75,4.5,5,5,4.5,4.5,
Spring,2015,EUN SUN LEE,PROJECT,95720,INFO SYSTEMS PROJECT,EE,Lect,4,5,80%,11,4.75,4.75,4.75,4.75,4.75,5,5,5,4.75,
Spring,2015,CHRISTOPHER KOWALSKY,PROJECT,95720,INFO SYSTEMS PROJECT,F,Lect,4,5,80%,22,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,
Spring,2015,CHRISTOPHER KOWALSKY,PROJECT,95720,INFO SYSTEMS PROJECT,G,Lect,4,4,100%,17.25,4.75,4.75,4.75,4.75,4.75,4.75,4.75,5,4.75,
Spring,2015,RYAN SMALLEY,PROJECT,95720,INFO SYSTEMS PROJECT,H,Lect,3,4,75%,15.5,4.67,4.67,4.67,4.33,4.67,4.33,4.67,4.33,4.67,
Spring,2015,JEREMY SMITH,PROJECT,95720,INFO SYSTEMS PROJECT,I,Lect,3,4,75%,13.33,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67,
Spring,2015,DON TAYLOR,PROJECT,95720,INFO SYSTEMS PROJECT,N,Lect,5,5,100%,20.6,5,5,5,4.6,4.6,4.6,5,4.8,4,
Spring,2015,SUMMER FOWLER,PROJECT,95720,INFO SYSTEMS PROJECT,O,Lect,3,4,75%,11,4.67,5,5,4.67,5,5,4.67,4.67,4.67,
Spring,2015,LOUIS MELOCCHI,PROJECT,95720,INFO SYSTEMS PROJECT,P,Lect,4,5,80%,14.25,5,5,5,5,5,4.75,5,5,4.25,
Spring,2015,VIJAY VADLAMUDI,PROJECT,95720,INFO SYSTEMS PROJECT,Q,Lect,3,5,60%,16.33,5,5,5,5,5,5,5,5,5,
Spring,2015,JOHN DAVIS,PROJECT,95720,INFO SYSTEMS PROJECT,R,Lect,3,4,75%,13.33,4,4,4,4,4,4,4,4,4,
Spring,2015,BEIBEI LI,PROJECT,95720,INFO SYSTEMS PROJECT,S,Lect,4,4,100%,19.75,4.75,4.5,4.5,4.75,4.5,4.75,4.5,4.75,4.25,
Spring,2015,VIBHANSHU ABHISHEK,PROJECT,95720,INFO SYSTEMS PROJECT,T,Lect,4,5,80%,11.75,4.25,4,4,3.5,3.5,3.5,4.75,4,4.25,
Spring,2015,JAMES JORDAN,PROJECT,95720,INFO SYSTEMS PROJECT,U,Lect,3,4,75%,11,4.67,4.33,4.33,4,4.33,4.5,4.67,4.33,3.67,
Spring,2015,BRETT DANAHER,PROJECT,95720,INFO SYSTEMS PROJECT,V,Lect,2,5,40%,6.5,5,5,5,5,5,5,5,5,5,
Spring,2015,SAKIR YUCEL,PROJECT,95720,INFO SYSTEMS PROJECT,Y,Lect,2,2,100%,11,5,5,5,5,5,5,5,5,5,
Spring,2015,VIJAY VADLAMUDI,PROJECT,95720,INFO SYSTEMS PROJECT,Z,Lect,1,2,50%,21,5,5,5,5,5,5,5,5,5,
Spring,2015,"CHOULDECHOVA, O. (co-taught)",PROJECT,95721,INF SYS RRCH PRACTM,A,Lect,3,4,75%,17.33,5,5,5,5,5,5,5,5,5,
Spring,2015,"NAGIN, D. (co-taught)",PROJECT,95721,INF SYS RRCH PRACTM,A,Lect,3,4,75%,16.33,4.33,4.33,4.33,4.33,4.33,4,4.33,4,4,
Fall,2015,LAURA SYNNOTT,PROJECT,90739,SYSTMS SYNTHESIS I,A,Lect,2,6,33%,11,5,4.5,4,5,4.5,4,5,5,5,
Fall,2015,BRETT CRAWFORD,PROJECT,90739,SYSTMS SYNTHESIS I,B,Lect,6,6,100%,15.83,5,4.83,4.5,4.5,4.83,4.83,4.83,4.83,4.6,
Fall,2015,JERRY COLTIN,PROJECT,90739,SYSTMS SYNTHESIS I,C,Lect,3,6,50%,7,4.33,4.33,4,4.33,4,4.33,4.67,4,4,
Fall,2015,KATHLEEN LATOUF,PROJECT,90739,SYSTMS SYNTHESIS I,D,Lect,4,7,57%,10.25,4.25,3.25,3.25,3.25,3.5,3.75,4.25,3.5,4,
Fall,2015,RALPH BANGS,PROJECT,90739,SYSTMS SYNTHESIS I,E,Lect,3,5,60%,11,4.67,4.67,4.67,5,4.67,5,5,4.67,4.67,
Fall,2015,ROBERT GREENWALT,PROJECT,90739,SYSTMS SYNTHESIS I,F,Lect,3,6,50%,10,4.33,3,3.67,3.67,3.67,3,4.67,3.33,4,
Fall,2015,TIMOTHY ZAK,PROJECT,90739,SYSTMS SYNTHESIS I,H,Lect,3,5,60%,14,4.67,4.67,4.33,4.33,5,4.67,5,5,5,
Fall,2015,SILVIA BORZUTZKY,PROJECT,90739,SYSTMS SYNTHESIS I,I,Lect,4,5,80%,10.25,5,4.75,4.75,4.75,4.75,4.75,5,5,5,
Fall,2015,PAUL CHAPMAN,PROJECT,90740,SYSTEMS SYNTHESIS,K,Lect,3,6,50%,12.5,4,4.5,4.5,4.5,4,4,3.5,3.5,2,
Fall,2015,RICHARD FEDER,PROJECT,94739,CAPSTONE PROJECT,A,Lect,3,4,75%,13,5,5,5,5,5,5,5,5,5,
Fall,2015,JERIA MCKNIGHT,PROJECT,94739,CAPSTONE PROJECT,B,Lect,2,4,50%,6.5,5,5,5,5,5,5,5,5,5,
Fall,2015,REMA PADMAN,PROJECT,94739,CAPSTONE PROJECT,E,Lect,3,6,50%,9,5,4.67,4.67,5,4.67,5,5,5,5,
Fall,2015,REMA PADMAN,PROJECT,94739,CAPSTONE PROJECT,F,Lect,2,5,40%,11,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,
Fall,2015,DON TAYLOR,PROJECT,94739,CAPSTONE PROJECT,G,Lect,3,5,60%,11,5,4.33,4.67,4.33,4.33,4,4.33,4.33,4.33,
Fall,2015,LOUIS MELOCCHI,PROJECT,94739,CAPSTONE PROJECT,H,Lect,4,5,80%,8,4.75,4.75,4.5,5,4.75,4.5,4.5,4.75,4.25,
Fall,2015,TIONG LIM,PROJECT,95720,INFO SYSTEMS PROJECT,AA,Lect,20,26,77%,14.7,4.8,4.65,4.7,4.7,4.78,4.65,4.8,4.7,4.5,
Fall,2015,BRENT KENNEDY,PROJECT,95720,INFO SYSTEMS PROJECT,B,Lect,4,4,100%,23.25,4.5,4.75,4.75,4.5,4.75,4.5,4.75,4.5,4.75,
Fall,2015,"KOWALSKY, C. (co-taught)",PROJECT,95720,INFO SYSTEMS PROJECT,BB,Lect,2,3,67%,11,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,
Fall,2015,"LIM, T. (co-taught)",PROJECT,95720,INFO SYSTEMS PROJECT,BB,Lect,2,3,67%,11,5,5,5,5,4.5,5,5,5,4.5,
Fall,2015,JEREMY SMITH,PROJECT,95720,INFO SYSTEMS PROJECT,C,Lect,2,5,40%,5,5,5,5,5,5,5,5,5,5,
Fall,2015,RYAN SMALLEY,PROJECT,95720,INFO SYSTEMS PROJECT,D,Lect,2,5,40%,6.5,5,5,5,5,5,5,5,5,5,
Fall,2015,MICHAEL MCCARTHY,PROJECT,95720,INFO SYSTEMS PROJECT,E,Lect,4,5,80%,11,4.5,4.25,4,4.5,3.75,4.5,4.75,4.5,3.75,
Fall,2015,CHRISTOPHER KOWALSKY,PROJECT,95720,INFO SYSTEMS PROJECT,F,Lect,3,5,60%,23,4.33,4.33,4.33,4.33,4.33,4.33,4.67,4.33,4.33,
Fall,2015,DAVID BURKE,PROJECT,95720,INFO SYSTEMS PROJECT,G,Lect,4,5,80%,15,5,4.75,4.5,4.75,4.25,4.25,4.5,5,4.25,
Fall,2015,ARI LIGHTMAN,PROJECT,95720,INFO SYSTEMS PROJECT,H,Lect,2,5,40%,11,5,5,5,5,5,5,5,5,5,
Fall,2015,ROBERT BRICHACEK,PROJECT,95720,INFO SYSTEMS PROJECT,I,Lect,1,5,20%,,4,4,4,3,4,5,5,4,4,
Fall,2015,RYAN SMALLEY,PROJECT,95720,INFO SYSTEMS PROJECT,J,Lect,5,5,100%,22,4.8,5,4.8,5,4.8,4.4,5,5,5,
Fall,2015,RIAZ ESMAIL ZADEH,PROJECT,95720,INFO SYSTEMS PROJECT,K,Lect,4,6,67%,18.25,5,4.75,4.75,4.5,4.5,4.75,5,4.5,4.33,
Fall,2015,SUMMER FOWLER,PROJECT,95720,INFO SYSTEMS PROJECT,L,Lect,2,5,40%,9.5,4,4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,
Fall,2015,VIJAY VADLAMUDI,PROJECT,95720,INFO SYSTEMS PROJECT,M,Lect,2,5,40%,11,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,
Fall,2015,"TRZECIAK, R. (co-taught)",PROJECT,95720,INFO SYSTEMS PROJECT,N,Lect,3,5,60%,25,4.33,4.33,4,4,4.33,4.33,4.67,4.67,4,
Fall,2015,"COSTA, D. (co-taught)",PROJECT,95720,INFO SYSTEMS PROJECT,N,Lect,3,5,60%,22.67,4.67,4.67,4.33,4.33,4.33,4.33,5,4.33,4.33,
Fall,2015,EUN SUN LEE,PROJECT,95720,INFO SYSTEMS PROJECT,O,Lect,5,5,100%,8.6,5,5,5,5,5,5,5,5,5,
Fall,2015,SEAN AMMIRATI,PROJECT,95720,INFO SYSTEMS PROJECT,P,Lect,6,6,100%,13.67,5,5,4.83,5,5,4.83,4.83,5,5,
Fall,2015,SAKIR YUCEL,PROJECT,95720,INFO SYSTEMS PROJECT,Q,Lect,3,5,60%,6,5,5,5,5,5,4.67,5,5,5,
Fall,2015,DON TAYLOR,PROJECT,95720,INFO SYSTEMS PROJECT,R,Lect,3,5,60%,13,3.33,3.67,3,3.33,4,3.5,4.33,3.33,3,
Fall,2015,JOHN OSTLUND,PROJECT,95720,INFO SYSTEMS PROJECT,S,Lect,3,5,60%,9,4.33,4.33,4.33,5,5,5,5,5,5,
Fall,2015,MICHAEL BIGRIGG,PROJECT,95720,INFO SYSTEMS PROJECT,T,Lect,4,5,80%,6.5,3.67,3.75,3.5,3.5,4,3.5,3.75,3.5,3.75,
Fall,2015,JON NEHLSEN,PROJECT,95720,INFO SYSTEMS PROJECT,U,Lect,3,5,60%,13,5,5,4.67,5,5,5,5,5,5,
Fall,2015,VIBHANSHU ABHISHEK,PROJECT,95720,INFO SYSTEMS PROJECT,V,Lect,3,5,60%,13,4.33,4.33,5,4.67,5,4.67,4.67,4.67,5,
Fall,2015,BEIBEI LI,PROJECT,95720,INFO SYSTEMS PROJECT,W,Lect,3,5,60%,5,5,4.5,5,5,5,5,5,5,5,
Fall,2015,VIJAY VADLAMUDI,PROJECT,95720,INFO SYSTEMS PROJECT,ZA,Lect,2,2,100%,17,5,4.5,5,5,5,5,5,5,5,
Fall,2015,"SMITH, M. (co-taught)",PROJECT,95721,INF SYS RRCH PRACTM,A,Lect,2,5,40%,5,5,5,5,5,5,5,5,5,5,
Fall,2015,"DANAHER, B. (co-taught)",PROJECT,95721,INF SYS RRCH PRACTM,A,Lect,2,5,40%,6.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,
Fall,2015,BRETT DANAHER,PROJECT,95721,INF SYS RRCH PRACTM,B,Lect,3,5,60%,10,4.67,4.67,4.67,5,4.67,4.67,5,4.67,4.33,
Fall,2015,BRETT DANAHER,PROJECT,95721,INF SYS RRCH PRACTM,C,Lect,3,5,60%,14,4.67,4.67,4.67,5,5,5,4.67,5,5,
Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course,
,2015,,,,Year of 2015,,,984,1232,80%,9.14,4.45,4.4,4.4,4.05,4.44,4.47,4.65,4.43,4.29,
Summer,2015,DAVID LASSMAN,HC,94700,ORGNZTNL DSGN & IMPL,M5,Lect,38,39,97%,8.55,4.76,4.63,4.42,4.05,4.5,4.61,4.87,4.68,4.34,
Summer,2015,DAVID LASSMAN,HC,94700,ORGNZTNL DSGN & IMPL,N5,Lect,39,39,100%,9.24,4.49,4.59,4.64,3.97,4.54,4.44,4.77,4.71,4.26,
Summer,2015,MARILYN BODYCOAT,HC,94718,STRATG PRESENTN SKLS,K5,Lect,5,11,45%,8,5,4.6,4.8,5,5,4.6,4.8,5,5,
Summer,2015,JANUSZ SZCZYPULA,ISM,95796,STATS FOR IT MANAGER,M5,Lect,35,41,85%,13.03,4.37,4.29,4.26,4.46,4.18,4.37,4.71,4.31,4.18,
Summer,2015,JANUSZ SZCZYPULA,ISM,95796,STATS FOR IT MANAGER,N5,Lect,37,42,88%,11.86,4.41,4.38,4.24,4.14,4.14,4.32,4.68,4.32,4.19,
Spring,2015,MARILYN BODYCOAT,HC,94718,STRATG PRESENTN SKLS,K4,Lect,5,10,50%,6.8,5,4.8,4.8,5,4.8,4.8,4.8,5,4.8,
Spring,2015,TIMOTHY ZAK,HC,94810,INT SUP CHN MNG & SY,A3,Lect,8,13,62%,12,4.38,4.5,4.38,3.5,4.38,4.38,4.63,4.25,4.38,
Spring,2015,TIMOTHY ZAK,HC,94810,INT SUP CHN MNG & SY,K3,Lect,5,5,100%,10.4,4.6,4.6,4.8,4.4,4.6,4.6,4.8,4.8,4.4,
Spring,2015,JANUSZ SZCZYPULA,ISM,95796,STATS FOR IT MANAGER,K3,Lect,28,33,85%,11.43,4.32,4.46,4.43,4.39,4.32,4.68,4.32,4.46,4.43,
Spring,2015,JANUSZ SZCZYPULA,ISM,95796,STATS FOR IT MANAGER,L3,Lect,28,36,78%,11.46,4.68,4.79,4.82,4.68,4.71,4.86,4.82,4.79,4.82,
Spring,2015,MARK PATTERSON,ISM,95796,STATS FOR IT MANAGER,Z3,Lect,21,34,62%,13.29,4.52,4.43,4.38,4.43,4.52,4.24,4.81,4.43,4.29,
Fall,2015,DAVID KRACKHARDT,HC,94700,ORGNZTNL DSGN & IMPL,A1,Lect,48,54,89%,7.52,4.63,4.6,4.4,3.98,4.65,4.48,4.67,4.6,4.52,
Fall,2015,DAVID KRACKHARDT,HC,94700,ORGNZTNL DSGN & IMPL,B2,Lect,42,58,72%,6.28,4.31,4.14,4.1,3.55,4.39,4.31,4.24,4.22,3.98,
Fall,2015,DAVID KRACKHARDT,HC,94700,ORGNZTNL DSGN & IMPL,C1,Lect,61,75,81%,7.66,4.52,4.57,4.49,3.98,4.7,4.75,4.66,4.72,4.54,
Fall,2015,DAVID KRACKHARDT,HC,94700,ORGNZTNL DSGN & IMPL,D2,Lect,45,57,79%,6.3,4.29,4.11,4.2,3.69,4.53,4.47,4.51,4.44,4.16,
Fall,2015,LAURA DABBISH,HC,94700,ORGNZTNL DSGN & IMPL,F2,Lect,55,67,82%,6.94,4.2,3.89,3.96,3.61,4.07,4.2,4.45,4.07,3.75,
Fall,2015,DAVID LASSMAN,HC,94700,ORGNZTNL DSGN & IMPL,G2,Lect,44,45,98%,8.16,4.64,4.39,4.43,4.12,4.61,4.55,4.43,4.59,4.43,
Fall,2015,DAVID LASSMAN,HC,94700,ORGNZTNL DSGN & IMPL,H1,Lect,40,44,91%,7.8,4.85,4.72,4.7,4.47,4.78,4.7,4.93,4.82,4.62,
Fall,2015,LAURA DABBISH,HC,94700,ORGNZTNL DSGN & IMPL,I1,Lect,31,41,76%,8.68,4.74,4.32,4.45,4.1,4.61,4.74,4.81,4.61,4.17,
Fall,2015,STEPHEN SCHMID,HC,94700,ORGNZTNL DSGN & IMPL,K1,Lect,16,37,43%,6.67,3.19,3.75,3.63,3.25,3.81,3.56,4.67,3.25,3.33,
Fall,2015,STEPHEN SCHMID,HC,94700,ORGNZTNL DSGN & IMPL,L2,Lect,28,37,76%,7.19,3.93,3.93,3.86,3.71,3.85,4.07,4.39,3.89,3.64,
Fall,2015,STEPHEN SCHMID,HC,94700,ORGNZTNL DSGN & IMPL,M2,Lect,16,25,64%,7.6,3.81,4.06,4,3.93,4,4.33,4.53,4,3.67,
Fall,2015,MARILYN BODYCOAT,HC,94718,STRATG PRESENTN SKLS,K1,Lect,9,12,75%,6.67,4.89,4.89,4.78,4.89,4.67,4.78,4.89,4.89,4.67,
Fall,2015,MARILYN BODYCOAT,HC,94718,STRATG PRESENTN SKLS,L2,Lect,8,12,67%,9.13,5,5,5,4.75,4.88,4.88,5,5,4.88,
Fall,2015,DAVID GRIGGS,HC,94718,STRATG PRESENTN SKLS,M1,Lect,7,10,70%,9,5,5,5,4.86,4.86,5,5,5,5,
Fall,2015,DAVID GRIGGS,HC,94718,STRATG PRESENTN SKLS,N2,Lect,7,14,50%,4.57,5,5,5,5,5,5,5,5,5,
Fall,2015,DAVID GRIGGS,HC,94718,STRATG PRESENTN SKLS,O1,Lect,9,13,69%,8.13,4.89,4.89,4.89,4.56,4.67,4.89,5,4.89,4.78,
Fall,2015,MARILYN BODYCOAT,HC,94718,STRATG PRESENTN SKLS,P2,Lect,11,13,85%,7.73,4.82,4.64,4.73,4.82,4.73,4.91,4.91,4.73,4.82,
Fall,2015,DAVID GRIGGS,HC,94718,STRATG PRESENTN SKLS,Q2,Lect,10,13,77%,9.11,4.9,4.7,5,4.7,4.9,5,4.9,5,4.9,
Fall,2015,MARILYN BODYCOAT,HC,94718,STRATG PRESENTN SKLS,R1,Lect,8,12,67%,11.5,4.88,4.88,4.88,5,5,5,4.75,4.88,4.88,
Fall,2015,DAVID GRIGGS,HC,94718,STRATG PRESENTN SKLS,S2,Lect,8,13,62%,6.13,4.75,4.88,4.88,4.75,4.88,4.75,4.75,4.75,4.75,
Fall,2015,TIMOTHY ZAK,HC,94810,INT SUP CHN MNG & SY,A1,Lect,11,16,69%,9.09,4.36,4,4.09,3.82,4.64,4.09,4.55,4.27,4.27,
Fall,2015,TIMOTHY ZAK,HC,94810,INT SUP CHN MNG & SY,C2,Lect,17,20,85%,9.06,4.29,4.24,4.24,3.82,4.29,4.18,4.65,4.18,4.24,
Fall,2015,DENISE ROUSSEAU,HC,94814,EVIDENCE-BASED MANGM,B2,Lect,25,30,83%,7.38,4.76,4.44,4.44,4.48,4.63,4.72,4.88,4.56,4.36,
Fall,2015,DANIEL NEILL,ISM,95796,STATS FOR IT MANAGER,A1,Lect,41,51,80%,12.23,4.1,4.29,4.34,3.61,4.24,4.37,4.41,4.1,4.12,
Fall,2015,DANIEL NEILL,ISM,95796,STATS FOR IT MANAGER,B1,Lect,38,39,97%,10.47,4.47,4.42,4.55,4,4.32,4.39,4.71,4.37,4.34,
Fall,2015,DANIEL NEILL,ISM,95796,STATS FOR IT MANAGER,C1,Lect,38,46,83%,12.69,4.08,4.35,4.29,3.61,4.03,4.03,4.46,3.82,4,
Fall,2015,DANIEL NEILL,ISM,95796,STATS FOR IT MANAGER,D1,Lect,36,39,92%,10.64,4.22,4.39,4.51,3.77,4.5,4.44,4.69,4.31,4.36,
Fall,2015,lujiec,ISM,95796,STATS FOR IT MANAGER,Z1,Lect,26,36,72%,12.35,4.58,4.46,4.5,3.96,4.15,4.16,4.73,4.42,4.27,
Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 8,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course,
,2014,,,,Year of 2014,,,72,105,69%,8.43,4.44,4.35,4.33,3.9,4.43,4.43,4.61,4.42,4.29,
Spring,2014,JAY ARONSON,HC,94848,MOBILE PH & SOC MED,A4,Lect,10,13,77%,5.9,4.3,3.9,3.7,3.7,3.89,3.8,4.3,4.1,3.8,
Spring,2014,"STEVENS, J. (co-taught)",ISM,95756,INFO SECURTY RSK ANA,A3,Lect,12,23,52%,8.25,4.08,3.92,3.92,3.67,4.08,3.83,4.75,4.18,4.08,
Spring,2014,"CARALLI, R. (co-taught)",ISM,95756,INFO SECURTY RSK ANA,A3,Lect,12,23,52%,8.55,4.67,4.67,4.67,3.83,4.67,4.75,4.75,4.75,4.33,
